"query_id","arm","runtime_ms","node_type","startup_cost","total_cost","plan_rows","plan_width","actual_rows","actual_total_time","oracle_arm","oracle_runtime","regret_ms"
"job_32b","no_mergejoin","101.717","Aggregate","3815.6","3815.61","1","96","1","101.666","default","97.19933333333334","4.517666666666656"
"job_32b","no_mergejoin","102.324","Aggregate","3815.6","3815.61","1","96","1","102.268","default","97.19933333333334","5.124666666666656"
"job_32b","default","94.998","Aggregate","3815.6","3815.61","1","96","1","94.929","default","97.19933333333334","-2.201333333333338"
"job_23a","no_mergejoin","325.066","Aggregate","57925.56","57925.57","1","64","1","324.95","no_hashjoin","155.28799999999998","169.778"
"job_23a","no_mergejoin","400.48","Aggregate","57925.56","57925.57","1","64","1","400.375","no_hashjoin","155.28799999999998","245.19200000000004"
"job_23a","no_mergejoin","358.148","Aggregate","57925.56","57925.57","1","64","1","358.009","no_hashjoin","155.28799999999998","202.86000000000004"
"job_23a","no_nestloop","1537.334","Aggregate","417677.39","417677.4","1","64","1","1529.681","no_hashjoin","155.28799999999998","1382.046"
"job_23a","no_nestloop","1611.317","Aggregate","417677.39","417677.4","1","64","1","1602.733","no_hashjoin","155.28799999999998","1456.029"
"job_23a","no_nestloop","1619.852","Aggregate","417677.39","417677.4","1","64","1","1610.831","no_hashjoin","155.28799999999998","1464.564"
"job_23a","default","399.256","Aggregate","57925.56","57925.57","1","64","1","399.092","no_hashjoin","155.28799999999998","243.968"
"job_23a","default","393.924","Aggregate","57925.56","57925.57","1","64","1","393.658","no_hashjoin","155.28799999999998","238.636"
"job_23a","default","345.585","Aggregate","57925.56","57925.57","1","64","1","345.285","no_hashjoin","155.28799999999998","190.297"
"job_23a","no_hashjoin","156.798","Aggregate","67517.28","67517.29","1","64","1","156.715","no_hashjoin","155.28799999999998","1.5100000000000193"
"job_23a","no_hashjoin","155.89","Aggregate","67517.28","67517.29","1","64","1","155.804","no_hashjoin","155.28799999999998","0.6020000000000039"
"job_23a","no_hashjoin","153.176","Aggregate","67517.28","67517.29","1","64","1","153.105","no_hashjoin","155.28799999999998","-2.1119999999999948"
"job_3a","no_nestloop","2413.219","Aggregate","389290.19","389290.2","1","32","1","2409.46","default","116.92633333333333","2296.2926666666667"
"job_6d","default","4599.958","Aggregate","15168.33","15168.34","1","96","1","4599.903","no_nestloop","4150.216333333333","449.7416666666668"
"job_6d","default","4320.611","Aggregate","15168.33","15168.34","1","96","1","4320.563","no_nestloop","4150.216333333333","170.39466666666704"
"job_6d","default","4376.56","Aggregate","15168.33","15168.34","1","96","1","4376.496","no_nestloop","4150.216333333333","226.34366666666756"
"job_6d","no_nestloop","3763.416","Aggregate","624937.98","624937.99","1","96","1","3759.478","no_nestloop","4150.216333333333","-386.8003333333327"
"job_6d","no_nestloop","4359.69","Aggregate","624937.98","624937.99","1","96","1","4353.902","no_nestloop","4150.216333333333","209.47366666666676"
"job_6d","no_nestloop","4327.543","Aggregate","624937.98","624937.99","1","96","1","4323.126","no_nestloop","4150.216333333333","177.32666666666682"
"job_6d","no_hashjoin","4708.688","Aggregate","15168.33","15168.34","1","96","1","4708.624","no_nestloop","4150.216333333333","558.4716666666673"
"job_6d","no_hashjoin","4211.111","Aggregate","15168.33","15168.34","1","96","1","4211.054","no_nestloop","4150.216333333333","60.894666666667035"
"job_6d","no_hashjoin","4325.36","Aggregate","15168.33","15168.34","1","96","1","4325.315","no_nestloop","4150.216333333333","175.14366666666683"
"job_6d","no_mergejoin","4432.82","Aggregate","15168.33","15168.34","1","96","1","4432.767","no_nestloop","4150.216333333333","282.60366666666687"
"job_6d","no_mergejoin","4970.544","Aggregate","15168.33","15168.34","1","96","1","4970.494","no_nestloop","4150.216333333333","820.327666666667"
"job_6d","no_mergejoin","4494.213","Aggregate","15168.33","15168.34","1","96","1","4494.124","no_nestloop","4150.216333333333","343.9966666666669"
"job_13a","no_nestloop","3129.806","Aggregate","345124.84","345124.85","1","96","1","3121.837","default","1847.146","1282.66"
"job_13a","no_nestloop","3343.54","Aggregate","345124.84","345124.85","1","96","1","3331.465","default","1847.146","1496.394"
"job_13a","no_nestloop","2924.46","Aggregate","345124.84","345124.85","1","96","1","2914.277","default","1847.146","1077.314"
"job_13a","default","1886.507","Aggregate","20150.63","20150.64","1","96","1","1886.383","default","1847.146","39.361000000000104"
"job_13a","default","1746.67","Aggregate","20150.63","20150.64","1","96","1","1746.57","default","1847.146","-100.47599999999989"
"job_13a","default","1908.261","Aggregate","20150.63","20150.64","1","96","1","1908.172","default","1847.146","61.11500000000001"
"job_13a","no_mergejoin","1770.506","Aggregate","20150.63","20150.64","1","96","1","1770.402","default","1847.146","-76.63999999999987"
"job_13a","no_mergejoin","1996.855","Aggregate","20150.63","20150.64","1","96","1","1996.761","default","1847.146","149.70900000000006"
"job_13a","no_mergejoin","2040.428","Aggregate","20150.63","20150.64","1","96","1","2040.316","default","1847.146","193.28200000000015"
"job_13a","no_hashjoin","3025.747","Aggregate","31708.52","31708.53","1","96","1","3025.665","default","1847.146","1178.6009999999999"
"job_13a","no_hashjoin","2873.128","Aggregate","31708.52","31708.53","1","96","1","2873.06","default","1847.146","1025.9820000000002"
"job_13a","no_hashjoin","2809.914","Aggregate","31708.52","31708.53","1","96","1","2809.848","default","1847.146","962.7680000000003"
"job_16d","no_hashjoin","1190.612","Aggregate","4137.12","4137.13","1","64","1","1190.54","default","1192.4896666666666","-1.8776666666665278"
"job_16d","no_hashjoin","1342.098","Aggregate","4137.12","4137.13","1","64","1","1342.031","default","1192.4896666666666","149.60833333333335"
"job_16d","no_hashjoin","1368.062","Aggregate","4137.12","4137.13","1","64","1","1367.911","default","1192.4896666666666","175.5723333333333"
"job_16d","default","1178.534","Aggregate","4137.12","4137.13","1","64","1","1178.462","default","1192.4896666666666","-13.955666666666502"
"job_16d","default","1203.777","Aggregate","4137.12","4137.13","1","64","1","1203.707","default","1192.4896666666666","11.287333333333436"
"job_16d","default","1195.158","Aggregate","4137.12","4137.13","1","64","1","1195.08","default","1192.4896666666666","2.668333333333294"
"job_16d","no_mergejoin","1176.674","Aggregate","4137.12","4137.13","1","64","1","1176.586","default","1192.4896666666666","-15.81566666666663"
"job_16d","no_mergejoin","1272.327","Aggregate","4137.12","4137.13","1","64","1","1272.251","default","1192.4896666666666","79.83733333333339"
"job_16d","no_mergejoin","1200.388","Aggregate","4137.12","4137.13","1","64","1","1200.302","default","1192.4896666666666","7.898333333333312"
"job_16d","no_nestloop","6948.647","Aggregate","700295.82","700295.83","1","64","1","6941.345","default","1192.4896666666666","5756.157333333334"
"job_16d","no_nestloop","7535.835","Aggregate","700295.82","700295.83","1","64","1","7528.639","default","1192.4896666666666","6343.345333333334"
"job_32a","no_nestloop","359.07","Aggregate","75158.11","75158.12","1","96","1","358.992","no_hashjoin","11.734333333333334","347.33566666666667"
"job_16d","no_nestloop","6239.307","Aggregate","700295.82","700295.83","1","64","1","6231.858","default","1192.4896666666666","5046.817333333333"
"job_21c","no_hashjoin","71.446","Aggregate","3770.79","3770.8","1","96","1","71.36","default","66.69566666666667","4.75033333333333"
"job_21c","no_hashjoin","71.481","Aggregate","3770.79","3770.8","1","96","1","71.394","default","66.69566666666667","4.785333333333327"
"job_21c","no_hashjoin","66.486","Aggregate","3770.79","3770.8","1","96","1","66.396","default","66.69566666666667","-0.20966666666666356"
"job_21c","default","66.24","Aggregate","3770.79","3770.8","1","96","1","66.172","default","66.69566666666667","-0.4556666666666729"
"job_9c","no_nestloop","4222.798","Aggregate","750585.59","750585.6","1","128","1","4215.774","no_hashjoin","623.1316666666667","3599.666333333333"
"job_21c","default","65.814","Aggregate","3770.79","3770.8","1","96","1","65.746","default","66.69566666666667","-0.8816666666666748"
"job_21c","default","68.033","Aggregate","3770.79","3770.8","1","96","1","67.961","default","66.69566666666667","1.3373333333333335"
"job_21c","no_nestloop","459.686","Aggregate","55206.11","55206.12","1","96","1","459.578","default","66.69566666666667","392.9903333333333"
"job_21c","no_nestloop","478.903","Aggregate","55206.11","55206.12","1","96","1","478.798","default","66.69566666666667","412.20733333333334"
"job_21c","no_nestloop","450.339","Aggregate","55206.11","55206.12","1","96","1","450.199","default","66.69566666666667","383.6433333333333"
"job_1d","no_nestloop","704.337","Aggregate","102242.34","102242.35","1","68","1","699.406","no_hashjoin","0.22999999999999998","704.107"
"job_21c","no_mergejoin","78.558","Aggregate","3770.79","3770.8","1","96","1","78.472","default","66.69566666666667","11.86233333333334"
"job_21c","no_mergejoin","71.904","Aggregate","3770.79","3770.8","1","96","1","71.828","default","66.69566666666667","5.208333333333329"
"job_21c","no_mergejoin","76.228","Aggregate","3770.79","3770.8","1","96","1","76.131","default","66.69566666666667","9.532333333333327"
"job_9c","no_hashjoin","587.731","Aggregate","175287.11","175287.12","1","128","1","581.551","no_hashjoin","623.1316666666667","-35.400666666666666"
"job_9c","no_hashjoin","650.694","Aggregate","175287.11","175287.12","1","128","1","644.475","no_hashjoin","623.1316666666667","27.5623333333333"
"job_9c","no_hashjoin","630.97","Aggregate","175287.11","175287.12","1","128","1","625.42","no_hashjoin","623.1316666666667","7.838333333333367"
"job_2c","no_mergejoin","499.082","Aggregate","3850.46","3850.47","1","32","1","499.008","no_mergejoin","497.75533333333334","1.3266666666666538"
"job_9c","no_nestloop","4517.269","Aggregate","750585.59","750585.6","1","128","1","4507.945","no_hashjoin","623.1316666666667","3894.1373333333336"
"job_9c","no_nestloop","4598.804","Aggregate","750585.59","750585.6","1","128","1","4591.809","no_hashjoin","623.1316666666667","3975.6723333333334"
"job_9c","default","1402.246","Aggregate","158340.06","158340.07","1","128","1","1395.41","no_hashjoin","623.1316666666667","779.1143333333334"
"job_9c","default","1177.051","Aggregate","158340.06","158340.07","1","128","1","1142.709","no_hashjoin","623.1316666666667","553.9193333333333"
"job_9c","default","803.241","Aggregate","158340.06","158340.07","1","128","1","795.634","no_hashjoin","623.1316666666667","180.10933333333332"
"job_9c","no_mergejoin","847.149","Aggregate","158340.06","158340.07","1","128","1","839.407","no_hashjoin","623.1316666666667","224.01733333333334"
"job_9c","no_mergejoin","737.348","Aggregate","158340.06","158340.07","1","128","1","726.261","no_hashjoin","623.1316666666667","114.2163333333333"
"job_3b","no_nestloop","1376.072","Aggregate","340925.26","340925.27","1","32","1","1372.503","default","83.04333333333334","1293.0286666666666"
"job_9c","no_mergejoin","693.543","Aggregate","158340.06","158340.07","1","128","1","687.827","no_hashjoin","623.1316666666667","70.41133333333335"
"job_30c","default","4877.299","Aggregate","8743.83","8743.84","1","128","1","4877.164","no_mergejoin","2991.2316666666666","1886.0673333333334"
"job_30c","default","3048.81","Aggregate","8743.83","8743.84","1","128","1","3048.699","no_mergejoin","2991.2316666666666","57.578333333333376"
"job_30c","default","2977.102","Aggregate","8743.83","8743.84","1","128","1","2976.993","no_mergejoin","2991.2316666666666","-14.129666666666708"
"job_13d","no_nestloop","6165.264","Aggregate","346718.12","346718.13","1","96","1","6158.412","default","2982.4563333333335","3182.8076666666666"
"job_30c","no_mergejoin","3006.777","Aggregate","8743.83","8743.84","1","128","1","3006.67","no_mergejoin","2991.2316666666666","15.545333333333474"
"job_30c","no_mergejoin","2993.719","Aggregate","8743.83","8743.84","1","128","1","2993.598","no_mergejoin","2991.2316666666666","2.4873333333334813"
"job_30c","no_mergejoin","2973.199","Aggregate","8743.83","8743.84","1","128","1","2973.089","no_mergejoin","2991.2316666666666","-18.0326666666665"
"job_30c","no_hashjoin","4687.982","Aggregate","8773.2","8773.21","1","128","1","4687.095","no_mergejoin","2991.2316666666666","1696.7503333333334"
"job_30c","no_hashjoin","9904.427","Aggregate","8773.2","8773.21","1","128","1","9902.951","no_mergejoin","2991.2316666666666","6913.195333333333"
"job_30c","no_hashjoin","8382.81","Aggregate","8773.2","8773.21","1","128","1","8381.744","no_mergejoin","2991.2316666666666","5391.578333333333"
"job_30c","no_nestloop","7824.021","Aggregate","974811.18","974811.19","1","128","1","7811.981","no_mergejoin","2991.2316666666666","4832.789333333333"
"job_30c","no_nestloop","6706.831","Aggregate","974811.18","974811.19","1","128","1","6693.216","no_mergejoin","2991.2316666666666","3715.5993333333336"
"job_30c","no_nestloop","5913.954","Aggregate","974811.18","974811.19","1","128","1","5904.852","no_mergejoin","2991.2316666666666","2922.722333333333"
"job_13d","no_hashjoin","5530.767","Aggregate","33366.83","33366.84","1","96","1","5530.7","default","2982.4563333333335","2548.3106666666663"
"job_13d","no_hashjoin","5352.154","Aggregate","33366.83","33366.84","1","96","1","5352.09","default","2982.4563333333335","2369.697666666667"
"job_13d","no_hashjoin","4957.444","Aggregate","33366.83","33366.84","1","96","1","4957.376","default","2982.4563333333335","1974.9876666666669"
"job_13d","default","2756.056","Aggregate","20744.03","20744.04","1","96","1","2755.966","default","2982.4563333333335","-226.4003333333335"
"job_13d","default","3329.117","Aggregate","20744.03","20744.04","1","96","1","3329.029","default","2982.4563333333335","346.66066666666666"
"job_13d","default","2862.196","Aggregate","20744.03","20744.04","1","96","1","2862.099","default","2982.4563333333335","-120.26033333333362"
"job_13d","no_nestloop","6334.685","Aggregate","346718.12","346718.13","1","96","1","6327.947","default","2982.4563333333335","3352.228666666667"
"job_13d","no_nestloop","7351.497","Aggregate","346718.12","346718.13","1","96","1","7344.655","default","2982.4563333333335","4369.040666666667"
"job_13d","no_mergejoin","3202.87","Aggregate","20744.03","20744.04","1","96","1","3202.767","default","2982.4563333333335","220.41366666666636"
"job_13d","no_mergejoin","3176.014","Aggregate","20744.03","20744.04","1","96","1","3175.888","default","2982.4563333333335","193.5576666666666"
"job_13d","no_mergejoin","2994.437","Aggregate","20744.03","20744.04","1","96","1","2994.255","default","2982.4563333333335","11.980666666666366"
"job_22c","default","2049.891","Aggregate","7461.84","7461.85","1","96","1","2049.728","no_mergejoin","1895.527","154.36400000000003"
"job_16a","no_mergejoin","137.379","Aggregate","3804.35","3804.36","1","64","1","137.306","no_hashjoin","135.408","1.9710000000000036"
"job_22c","default","1863.827","Aggregate","7461.84","7461.85","1","96","1","1863.677","no_mergejoin","1895.527","-31.700000000000045"
"job_22c","default","1819.322","Aggregate","7461.84","7461.85","1","96","1","1819.17","no_mergejoin","1895.527","-76.20500000000015"
"job_22c","no_nestloop","3520.357","Aggregate","461865.55","461865.56","1","96","1","3509.347","no_mergejoin","1895.527","1624.83"
"job_22c","no_nestloop","3290.393","Aggregate","461865.55","461865.56","1","96","1","3279.497","no_mergejoin","1895.527","1394.866"
"job_16a","no_mergejoin","146.481","Aggregate","3804.35","3804.36","1","64","1","146.398","no_hashjoin","135.408","11.073000000000008"
"job_22c","no_nestloop","3058.831","Aggregate","461865.55","461865.56","1","96","1","3049.618","no_mergejoin","1895.527","1163.304"
"job_22c","no_hashjoin","1784.682","Aggregate","7461.84","7461.85","1","96","1","1784.58","no_mergejoin","1895.527","-110.84500000000003"
"job_22c","no_hashjoin","2211.825","Aggregate","7461.84","7461.85","1","96","1","2211.726","no_mergejoin","1895.527","316.2979999999998"
"job_22c","no_hashjoin","3160.468","Aggregate","7461.84","7461.85","1","96","1","3160.319","no_mergejoin","1895.527","1264.9409999999998"
"job_16a","no_mergejoin","135.152","Aggregate","3804.35","3804.36","1","64","1","135.08","no_hashjoin","135.408","-0.2560000000000002"
"job_22c","no_mergejoin","2092.369","Aggregate","7461.84","7461.85","1","96","1","2092.265","no_mergejoin","1895.527","196.8420000000001"
"job_22c","no_mergejoin","1784.963","Aggregate","7461.84","7461.85","1","96","1","1784.866","no_mergejoin","1895.527","-110.56400000000008"
"job_22c","no_mergejoin","1809.249","Aggregate","7461.84","7461.85","1","96","1","1809.155","no_mergejoin","1895.527","-86.27800000000002"
"job_16a","no_hashjoin","134.927","Aggregate","3804.35","3804.36","1","64","1","134.855","no_hashjoin","135.408","-0.48099999999999454"
"job_16a","no_hashjoin","133.57","Aggregate","3804.35","3804.36","1","64","1","133.473","no_hashjoin","135.408","-1.8379999999999939"
"job_16a","no_hashjoin","137.727","Aggregate","3804.35","3804.36","1","64","1","137.619","no_hashjoin","135.408","2.319000000000017"
"job_16a","no_nestloop","6541.519","Aggregate","683652.18","683652.19","1","64","1","6535.266","no_hashjoin","135.408","6406.111"
"job_16a","no_nestloop","7414.559","Aggregate","683652.18","683652.19","1","64","1","7405.926","no_hashjoin","135.408","7279.151"
"job_16a","no_nestloop","8126.835","Aggregate","683652.18","683652.19","1","64","1","8118.837","no_hashjoin","135.408","7991.427"
"job_16a","default","139.302","Aggregate","3804.35","3804.36","1","64","1","139.214","no_hashjoin","135.408","3.8940000000000055"
"job_16a","default","139.431","Aggregate","3804.35","3804.36","1","64","1","139.36","no_hashjoin","135.408","4.023000000000025"
"job_16a","default","143.26","Aggregate","3804.35","3804.36","1","64","1","143.154","no_hashjoin","135.408","7.852000000000004"
"job_1d","no_hashjoin","0.205","Aggregate","33703.74","33703.75","1","68","1","0.173","no_hashjoin","0.22999999999999998","-0.024999999999999994"
"job_1d","no_hashjoin","0.235","Aggregate","33703.74","33703.75","1","68","1","0.197","no_hashjoin","0.22999999999999998","0.0050000000000000044"
"job_1d","no_hashjoin","0.25","Aggregate","33703.74","33703.75","1","68","1","0.213","no_hashjoin","0.22999999999999998","0.020000000000000018"
"job_1d","no_nestloop","669.754","Aggregate","102242.34","102242.35","1","68","1","664.889","no_hashjoin","0.22999999999999998","669.524"
"job_1d","no_nestloop","888.938","Aggregate","102242.34","102242.35","1","68","1","879.401","no_hashjoin","0.22999999999999998","888.708"
"job_1d","default","210.952","Aggregate","21006.62","21006.63","1","68","1","210.829","no_hashjoin","0.22999999999999998","210.722"
"job_1d","default","201.738","Aggregate","21006.62","21006.63","1","68","1","201.66","no_hashjoin","0.22999999999999998","201.508"
"job_1d","default","211.525","Aggregate","21006.62","21006.63","1","68","1","211.452","no_hashjoin","0.22999999999999998","211.29500000000002"
"job_1d","no_mergejoin","198.396","Aggregate","21006.62","21006.63","1","68","1","198.318","no_hashjoin","0.22999999999999998","198.166"
"job_1d","no_mergejoin","227.345","Aggregate","21006.62","21006.63","1","68","1","227.263","no_hashjoin","0.22999999999999998","227.115"
"job_1d","no_mergejoin","223.41","Aggregate","21006.62","21006.63","1","68","1","223.237","no_hashjoin","0.22999999999999998","223.18"
"job_32a","default","13.698","Aggregate","3815.6","3815.61","1","96","1","13.639","no_hashjoin","11.734333333333334","1.9636666666666667"
"job_32a","default","13.396","Aggregate","3815.6","3815.61","1","96","1","13.334","no_hashjoin","11.734333333333334","1.661666666666667"
"job_32a","default","13.585","Aggregate","3815.6","3815.61","1","96","1","13.531","no_hashjoin","11.734333333333334","1.8506666666666671"
"job_32a","no_nestloop","387.219","Aggregate","75158.11","75158.12","1","96","1","387.143","no_hashjoin","11.734333333333334","375.48466666666667"
"job_3b","no_nestloop","1368.081","Aggregate","340925.26","340925.27","1","32","1","1364.489","default","83.04333333333334","1285.0376666666666"
"job_32a","no_nestloop","356.091","Aggregate","75158.11","75158.12","1","96","1","356.012","no_hashjoin","11.734333333333334","344.3566666666667"
"job_32a","no_mergejoin","12.231","Aggregate","3815.6","3815.61","1","96","1","12.174","no_hashjoin","11.734333333333334","0.49666666666666615"
"job_32a","no_mergejoin","12.4","Aggregate","3815.6","3815.61","1","96","1","12.344","no_hashjoin","11.734333333333334","0.6656666666666666"
"job_32a","no_mergejoin","12.818","Aggregate","3815.6","3815.61","1","96","1","12.761","no_hashjoin","11.734333333333334","1.083666666666666"
"job_32a","no_hashjoin","12.018","Aggregate","3815.6","3815.61","1","96","1","11.963","no_hashjoin","11.734333333333334","0.28366666666666696"
"job_32a","no_hashjoin","11.558","Aggregate","3815.6","3815.61","1","96","1","11.507","no_hashjoin","11.734333333333334","-0.1763333333333339"
"job_32a","no_hashjoin","11.627","Aggregate","3815.6","3815.61","1","96","1","11.574","no_hashjoin","11.734333333333334","-0.10733333333333306"
"job_3b","default","83.269","Aggregate","16599.86","16599.87","1","32","1","83.226","default","83.04333333333334","0.2256666666666689"
"job_3b","default","82.258","Aggregate","16599.86","16599.87","1","32","1","82.218","default","83.04333333333334","-0.785333333333341"
"job_3b","default","83.603","Aggregate","16599.86","16599.87","1","32","1","83.563","default","83.04333333333334","0.5596666666666579"
"job_3b","no_hashjoin","84.916","Aggregate","16599.86","16599.87","1","32","1","84.874","default","83.04333333333334","1.8726666666666603"
"job_3b","no_hashjoin","83.244","Aggregate","16599.86","16599.87","1","32","1","83.199","default","83.04333333333334","0.20066666666666322"
"job_3b","no_hashjoin","97.793","Aggregate","16599.86","16599.87","1","32","1","97.752","default","83.04333333333334","14.74966666666667"
"job_3b","no_mergejoin","83.271","Aggregate","16599.86","16599.87","1","32","1","83.222","default","83.04333333333334","0.22766666666666424"
"job_3b","no_mergejoin","97.884","Aggregate","16599.86","16599.87","1","32","1","97.832","default","83.04333333333334","14.840666666666664"
"job_3b","no_mergejoin","86.964","Aggregate","16599.86","16599.87","1","32","1","86.919","default","83.04333333333334","3.920666666666662"
"job_3b","no_nestloop","1505.411","Aggregate","340925.26","340925.27","1","32","1","1501.643","default","83.04333333333334","1422.3676666666668"
"job_19b","no_nestloop","8279.287","Aggregate","947628.02","947628.03","1","64","1","8268.565","default","230.96400000000003","8048.323"
"job_19b","no_nestloop","5398.225","Aggregate","947628.02","947628.03","1","64","1","5388.66","default","230.96400000000003","5167.261"
"job_19b","no_nestloop","4941.792","Aggregate","947628.02","947628.03","1","64","1","4932.814","default","230.96400000000003","4710.828"
"job_19b","no_mergejoin","401.388","Aggregate","55721.59","55721.6","1","64","1","401.275","default","230.96400000000003","170.42399999999995"
"job_19b","no_mergejoin","257.274","Aggregate","55721.59","55721.6","1","64","1","257.169","default","230.96400000000003","26.309999999999974"
"job_19b","no_mergejoin","229.134","Aggregate","55721.59","55721.6","1","64","1","229.025","default","230.96400000000003","-1.830000000000041"
"job_19b","no_hashjoin","232.228","Aggregate","55721.59","55721.6","1","64","1","232.113","default","230.96400000000003","1.2639999999999816"
"job_19b","no_hashjoin","286.256","Aggregate","55721.59","55721.6","1","64","1","286.153","default","230.96400000000003","55.291999999999945"
"job_19b","no_hashjoin","223.977","Aggregate","55721.59","55721.6","1","64","1","223.874","default","230.96400000000003","-6.987000000000023"
"job_19b","default","232.574","Aggregate","55721.59","55721.6","1","64","1","232.441","default","230.96400000000003","1.6099999999999852"
"job_19b","default","231.343","Aggregate","55721.59","55721.6","1","64","1","231.237","default","230.96400000000003","0.37899999999996226"
"job_19b","default","228.975","Aggregate","55721.59","55721.6","1","64","1","228.857","default","230.96400000000003","-1.9890000000000327"
"job_15c","no_mergejoin","855.935","Aggregate","271194.87","271194.88","1","64","1","849.811","no_hashjoin","832.006","23.928999999999974"
"job_15c","no_mergejoin","993.487","Aggregate","271194.87","271194.88","1","64","1","988.692","no_hashjoin","832.006","161.481"
"job_15c","no_mergejoin","868.48","Aggregate","271194.87","271194.88","1","64","1","863.215","no_hashjoin","832.006","36.474000000000046"
"job_15c","no_hashjoin","860.431","Aggregate","271200.65","271200.66","1","64","1","855.477","no_hashjoin","832.006","28.425000000000068"
"job_15c","no_hashjoin","830.894","Aggregate","271200.65","271200.66","1","64","1","825.7","no_hashjoin","832.006","-1.1119999999999663"
"job_15c","no_hashjoin","804.693","Aggregate","271200.65","271200.66","1","64","1","800.135","no_hashjoin","832.006","-27.312999999999988"
"job_15c","no_nestloop","1772.329","Aggregate","422879.46","422879.47","1","64","1","1765.635","no_hashjoin","832.006","940.323"
"job_15c","no_nestloop","1884.011","Aggregate","422879.46","422879.47","1","64","1","1876.892","no_hashjoin","832.006","1052.005"
"job_15c","no_nestloop","1810.393","Aggregate","422879.46","422879.47","1","64","1","1802.931","no_hashjoin","832.006","978.3870000000001"
"job_15c","default","986.548","Aggregate","271194.87","271194.88","1","64","1","980.619","no_hashjoin","832.006","154.54200000000003"
"job_15c","default","992.983","Aggregate","271194.87","271194.88","1","64","1","987.529","no_hashjoin","832.006","160.97699999999998"
"job_15c","default","888.35","Aggregate","271194.87","271194.88","1","64","1","882.564","no_hashjoin","832.006","56.34400000000005"
"job_11d","no_mergejoin","144.985","Aggregate","6238.19","6238.2","1","96","1","144.893","no_mergejoin","153.82833333333335","-8.843333333333334"
"job_11d","no_mergejoin","153.134","Aggregate","6238.19","6238.2","1","96","1","153.061","no_mergejoin","153.82833333333335","-0.6943333333333612"
"job_11d","no_mergejoin","163.366","Aggregate","6238.19","6238.2","1","96","1","163.303","no_mergejoin","153.82833333333335","9.537666666666667"
"job_11d","no_nestloop","390.065","Aggregate","33864.37","33864.38","1","96","1","389.921","no_mergejoin","153.82833333333335","236.23666666666665"
"job_11d","no_nestloop","410.138","Aggregate","33864.37","33864.38","1","96","1","409.969","no_mergejoin","153.82833333333335","256.30966666666666"
"job_11d","no_nestloop","426.574","Aggregate","33864.37","33864.38","1","96","1","426.451","no_mergejoin","153.82833333333335","272.7456666666667"
"job_11d","no_hashjoin","222.475","Aggregate","6238.19","6238.2","1","96","1","222.373","no_mergejoin","153.82833333333335","68.64666666666665"
"job_11d","no_hashjoin","192.669","Aggregate","6238.19","6238.2","1","96","1","192.551","no_mergejoin","153.82833333333335","38.840666666666664"
"job_11d","no_hashjoin","179.723","Aggregate","6238.19","6238.2","1","96","1","179.636","no_mergejoin","153.82833333333335","25.894666666666666"
"job_2d","default","688.315","Aggregate","3867.05","3867.06","1","32","1","688.262","no_hashjoin","607.062","81.25300000000004"
"job_11d","default","159.453","Aggregate","6238.19","6238.2","1","96","1","159.363","no_mergejoin","153.82833333333335","5.624666666666656"
"job_11d","default","161.001","Aggregate","6238.19","6238.2","1","96","1","160.917","no_mergejoin","153.82833333333335","7.172666666666657"
"job_11d","default","170.051","Aggregate","6238.19","6238.2","1","96","1","169.976","no_mergejoin","153.82833333333335","16.22266666666664"
"job_8b","default","285.099","Aggregate","43594.05","43594.06","1","64","1","285.017","no_hashjoin","266.7056666666667","18.393333333333317"
"job_8b","default","259.03","Aggregate","43594.05","43594.06","1","64","1","258.957","no_hashjoin","266.7056666666667","-7.6756666666667"
"job_8b","default","286.162","Aggregate","43594.05","43594.06","1","64","1","286.086","no_hashjoin","266.7056666666667","19.456333333333305"
"job_8b","no_hashjoin","278.024","Aggregate","43594.05","43594.06","1","64","1","277.945","no_hashjoin","266.7056666666667","11.318333333333328"
"job_2d","default","869.287","Aggregate","3867.05","3867.06","1","32","1","869.232","no_hashjoin","607.062","262.225"
"job_8b","no_hashjoin","286.224","Aggregate","43594.05","43594.06","1","64","1","286.143","no_hashjoin","266.7056666666667","19.518333333333317"
"job_8b","no_hashjoin","235.869","Aggregate","43594.05","43594.06","1","64","1","235.8","no_hashjoin","266.7056666666667","-30.836666666666673"
"job_8b","no_mergejoin","255.92","Aggregate","43594.05","43594.06","1","64","1","255.852","no_hashjoin","266.7056666666667","-10.785666666666685"
"job_8b","no_mergejoin","276.711","Aggregate","43594.05","43594.06","1","64","1","276.64","no_hashjoin","266.7056666666667","10.00533333333334"
"job_8b","no_mergejoin","292.461","Aggregate","43594.05","43594.06","1","64","1","292.386","no_hashjoin","266.7056666666667","25.75533333333334"
"job_8b","no_nestloop","2797.521","Aggregate","642991.24","642991.25","1","64","1","2791.739","no_hashjoin","266.7056666666667","2530.8153333333335"
"job_8b","no_nestloop","2895.073","Aggregate","642991.24","642991.25","1","64","1","2888.282","no_hashjoin","266.7056666666667","2628.367333333333"
"job_2d","no_nestloop","1277.339","Aggregate","141447.37","141447.38","1","32","1","1273.126","no_hashjoin","607.062","670.2769999999999"
"job_8b","no_nestloop","2727.605","Aggregate","642991.24","642991.25","1","64","1","2722.194","no_hashjoin","266.7056666666667","2460.8993333333333"
"job_4b","no_mergejoin","62.597","Aggregate","16511.73","16511.74","1","64","1","62.548","no_hashjoin","61.09433333333334","1.5026666666666628"
